"ano_campeonato","data","rodada","estadio","publico","time_mandante","time_visitante","tecnico_mandante","tecnico_visitante","colocacao_mandante","colocacao_visitante","valor_equipe_titular_mandante","valor_equipe_titular_visitante","idade_media_titular_mandante","idade_media_titular_visitante","gols_mandante","gols_visitante","gols_1_tempo_mandante","gols_1_tempo_visitante"
2023,"2023-05-07",4,"Ligga Arena",32949,"Athletico-PR","Flamengo","Paulo Turra","Jorge Sampaoli",10,17,5510,6865,25.8,26.9,2,1,1,1
2023,"2023-09-02",22,"Ligga Arena",18009,"Athletico-PR","Atlético-MG","Wesley Carvalho","Luiz Felipe Scolari",7,9,4480,4560,27.7,29.9,1,1,0,1
2023,"2023-09-22",24,"Ligga Arena",25967,"Athletico-PR","Internacional","Wesley Carvalho","Eduardo Coudet",6,14,5190,1980,26.7,28.3,2,1,1,1
2023,"2023-10-08",26,"Ligga Arena",15388,"Athletico-PR","RB Bragantino","Wesley Carvalho","Pedro Caixinha",8,2,3160,3490,26.2,26,1,1,1,1
2023,"2023-10-29",30,"Ligga Arena",27604,"Athletico-PR","São Paulo","Wesley Carvalho","Dorival Júnior",7,12,3220,3100,26.2,26.5,1,1,1,1
2023,"2023-11-09",33,"Ligga Arena",19831,"Athletico-PR","Fortaleza","Wesley Carvalho","Juan Pablo Vojvoda",7,11,2815,965,27.1,31.2,1,1,0,0
2023,"2023-05-28",8,"Estádio Governador Magalhães Pinto",53236,"Atlético-MG","Palmeiras","Eduardo Coudet","Abel Ferreira",4,2,4530,7820,29.4,28.7,1,1,1,0
2023,"2023-06-10",10,"Estádio Governador Magalhães Pinto",28786,"Atlético-MG","RB Bragantino","Eduardo Coudet","Pedro Caixinha",4,12,4160,2800,28.7,24.7,1,1,1,1
2023,"2023-07-08",14,"Estádio Governador Magalhães Pinto",21086,"Atlético-MG","Corinthians","Luiz Felipe Scolari","Vanderlei Luxemburgo",12,15,3830,4370,30,27.5,0,1,0,1
2023,"2023-06-03",9,"Estádio Municipal Parque do Sabiá",34344,"Cruzeiro","Atlético-MG","Pepa","Eduardo Coudet",10,3,1830,3950,28.6,29.6,0,1,0,1
2023,"2023-06-04",9,"Estádio Urbano Caldeira",9600,"Santos","Internacional","Odair Hellmann","Mano Menezes",12,13,2140,3880,27,27.9,1,1,1,1
2023,"2023-08-05",18,"Estádio Urbano Caldeira",0,"Santos","Athletico-PR","Paulo Turra","Wesley Carvalho",17,7,3600,2365,27.6,27.9,1,1,0,1
2023,"2023-08-20",20,"Estádio Urbano Caldeira",12933,"Santos","Grêmio","Diego Aguirre","Renato Portaluppi",17,5,3740,4000,27.2,28.5,2,1,0,0
2023,"2023-10-01",25,"Estádio Urbano Caldeira",8342,"Santos","Vasco da Gama","Marcelo Fernandes","Ramón Díaz",15,17,4060,3230,27.2,26.6,4,1,3,1
2023,"2023-10-27",29,"Estádio Urbano Caldeira",12205,"Santos","Coritiba FC","Marcelo Fernandes","Thiago Kosloski",16,19,4060,1625,27.2,29.4,2,1,1,1
2023,"2023-04-15",1,"Estádio Nabi Abi Chedid",3368,"RB Bragantino","EC Bahia","Pedro Caixinha","Renato Paiva",5,12,2210,1945,23.7,26.5,2,1,0,1
2023,"2023-08-15",19,"Estádio Nabi Abi Chedid",5553,"RB Bragantino","Vasco da Gama","Pedro Caixinha","Ramón Díaz",5,18,3210,3030,24.6,26.6,1,1,1,1
2023,"2023-10-01",25,"Estádio Nabi Abi Chedid",9093,"RB Bragantino","Palmeiras","Pedro Caixinha","Abel Ferreira",2,4,3440,5180,26.5,23.6,2,1,0,1
2023,"2023-08-19",20,"Estádio Beira-Rio",21134,"Internacional","Fortaleza","Eduardo Coudet","Juan Pablo Vojvoda",14,8,2680,1525,28.3,29.7,0,1,0,1
2023,"2023-09-14",23,"Estádio Beira-Rio",20763,"Internacional","São Paulo","Eduardo Coudet","Dorival Júnior",13,10,3455,3460,29.4,28.8,2,1,0,1
2023,"2023-10-22",28,"Estádio Beira-Rio",36584,"Internacional","Santos","Eduardo Coudet","Marcelo Fernandes",12,18,4945,2570,29.5,28.7,7,1,4,0
2023,"2023-11-01",31,"Estádio Beira-Rio",14961,"Internacional","América-MG","Eduardo Coudet","Fabián Bustos",14,20,3295,815,30,30.1,1,1,1,0
2023,"2023-12-07",38,"Estádio Beira-Rio",27365,"Internacional","Botafogo","Eduardo Coudet","Tiago Nunes",9,5,2905,2430,29.9,27.5,3,1,1,0
2023,"2023-04-30",3,"Estádio Raimundo Sampaio",15037,"Atlético-MG","Athletico-PR","Eduardo Coudet","Paulo Turra",10,15,4450,5130,29.1,25,2,1,1,0
2023,"2023-04-15",1,"Estádio Governador Plácido Castelo",30191,"Fortaleza","Internacional","Juan Pablo Vojvoda","Mano Menezes",11,10,1280,3280,30.7,27.6,1,1,0,0
2023,"2023-06-24",12,"Estádio Governador Plácido Castelo",27109,"Fortaleza","Atlético-MG","Juan Pablo Vojvoda","Luiz Felipe Scolari",8,10,1490,5130,30,29,2,1,0,0
2023,"2023-07-16",15,"Estádio Governador Plácido Castelo",43048,"Fortaleza","Cuiabá-MT","Juan Pablo Vojvoda","Toni Oliveira",9,13,1420,850,30.9,29.1,0,1,0,1
2023,"2023-09-30",25,"Estádio Governador Plácido Castelo",23634,"Fortaleza","Grêmio","Juan Pablo Vojvoda","Renato Portaluppi",9,3,1450,3135,29.8,30.1,1,1,1,0
2023,"2023-11-18",30,"Estádio Governador Plácido Castelo",30804,"Fortaleza","Cruzeiro","Juan Pablo Vojvoda","Paulo Autuori",9,11,1385,2135,29.9,28,0,1,0,0
2023,"2023-05-06",4,"Estádio Raimundo Sampaio",21191,"Cruzeiro","Santos","Pepa","Odair Hellmann",3,14,1515,3440,28.8,26.9,2,1,1,0
2023,"2023-05-20",7,"Estádio Raimundo Sampaio",2488,"América-MG","Fortaleza","Vagner Mancini","Juan Pablo Vojvoda",19,11,890,1600,28.4,28.4,2,1,2,1
2023,"2023-09-26",15,"Estádio Raimundo Sampaio",8498,"América-MG","Vasco da Gama","Fabián Bustos","Ramón Díaz",20,17,840,2800,29.8,28.8,0,1,0,0
2023,"2023-07-23",16,"Estádio Raimundo Sampaio",21688,"Cruzeiro","Goiás","Pepa","Armando Evangelista",11,16,1950,1023,28.6,29.1,0,1,0,1
2023,"2023-08-13",19,"Estádio Raimundo Sampaio",2888,"América-MG","Goiás","Fabián Bustos","Armando Evangelista",20,15,800,963,27.8,28.3,0,1,0,1
2023,"2023-08-27",21,"Estádio Raimundo Sampaio",5105,"América-MG","São Paulo","Fabián Bustos","Dorival Júnior",20,11,800,2620,30.9,25.4,2,1,0,0
2023,"2023-10-22",28,"Arena MRV",42058,"Atlético-MG","Cruzeiro","Luiz Felipe Scolari","Zé Ricardo",7,14,5200,2055,28,28.5,0,1,0,0
2023,"2023-11-02",31,"Arena MRV",28898,"Atlético-MG","Fortaleza","Luiz Felipe Scolari","Juan Pablo Vojvoda",6,9,5090,1485,28.4,29.9,3,1,1,1
2023,"2023-11-12",34,"Arena MRV",29173,"Atlético-MG","Goiás","Luiz Felipe Scolari","Armando Evangelista",6,18,5195,1020,27.4,28.7,2,1,1,0
2023,"2023-04-24",2,"Estádio Serra Dourada",10162,"Goiás","Corinthians","Émerson Ávila","Cuca",10,14,1175,5470,27.9,28.6,3,1,1,1
2023,"2023-05-14",6,"Estádio Serra Dourada",9092,"Goiás","Botafogo","Émerson Ávila","Luís Castro",15,1,905,2270,28.6,29.4,2,1,1,1
2023,"2023-06-04",9,"Estádio Serra Dourada",6987,"Goiás","Cuiabá-MT","Émerson Ávila","Toni Oliveira",17,14,910,780,28.9,28.3,0,1,0,0
2023,"2023-07-30",17,"Estádio Serra Dourada",12311,"Goiás","Grêmio","Armando Evangelista","Renato Portaluppi",16,3,993,2700,29.1,26.4,1,1,0,0
2023,"2023-08-22",20,"Estádio Serra Dourada",8325,"Goiás","Athletico-PR","Armando Evangelista","Wesley Carvalho",15,6,713,6540,28.3,26.1,1,1,0,1
2023,"2023-10-29",30,"Estádio Serra Dourada",12904,"Goiás","Vasco da Gama","Armando Evangelista","Ramón Díaz",17,18,983,2545,28.5,29.8,1,1,0,0
2023,"2023-11-09",33,"Estádio Serra Dourada",11836,"Goiás","Santos","Armando Evangelista","Marcelo Fernandes",18,13,1105,3700,28.4,26.4,0,1,0,0
2023,"2023-11-28",35,"Estádio Serra Dourada",9143,"Goiás","Cruzeiro","Mário Henrique","Paulo Autuori",18,13,1355,2705,29.1,28,0,1,0,0
2023,"2023-04-23",2,"Estádio Beira-Rio",45751,"Internacional","Flamengo","Mano Menezes","Jorge Sampaoli",6,8,3355,8685,28.2,28,2,1,0,0
2023,"2023-06-11",10,"Estádio Beira-Rio",18044,"Internacional","Vasco da Gama","Mano Menezes","Maurício Barbieri",10,19,3400,2850,29,25.1,2,1,2,1
2023,"2023-04-29",3,"Allianz Parque",41457,"Palmeiras","Corinthians","Abel Ferreira","Danilo",3,17,8950,5650,28.3,26.3,2,1,2,0
2023,"2023-05-11",5,"Allianz Parque",37532,"Palmeiras","Grêmio","Abel Ferreira","Renato Portaluppi",2,10,8350,2460,28.7,28.1,4,1,1,1
2023,"2023-05-13",6,"Allianz Parque",39488,"Palmeiras","RB Bragantino","Abel Ferreira","Pedro Caixinha",2,13,7450,3300,27.5,24.6,1,1,0,0
2023,"2023-06-04",9,"Allianz Parque",33570,"Palmeiras","Coritiba FC","Abel Ferreira","Antônio Carlos Zago",2,20,7250,1740,27.8,27.8,3,1,2,0
2023,"2023-06-25",12,"Allianz Parque",38877,"Palmeiras","Botafogo","Abel Ferreira","Luís Castro",4,1,7650,2150,28.9,29.4,0,1,0,1
2023,"2023-07-09",14,"Allianz Parque",40229,"Palmeiras","Flamengo","Abel Ferreira","Jorge Sampaoli",5,2,7950,7570,28.2,25.8,1,1,1,0
2023,"2023-07-22",16,"Allianz Parque",39699,"Palmeiras","Fortaleza","Abel Ferreira","Juan Pablo Vojvoda",4,9,7245,1235,28,31.5,3,1,1,1
2023,"2023-04-22",2,"Arena Pantanal",9267,"Cuiabá-MT","RB Bragantino","Ivo Vieira","Pedro Caixinha",15,7,588,2470,28.6,25.1,1,1,0,0
2023,"2023-05-27",8,"Arena Pantanal",8660,"Cuiabá-MT","Coritiba FC","Toni Oliveira","Antônio Carlos Zago",15,20,820,1660,28.7,26.8,1,1,1,0
2023,"2023-06-23",11,"Arena Pantanal",13981,"Cuiabá-MT","Botafogo","Toni Oliveira","Luís Castro",16,1,930,2250,27.6,28.8,0,1,0,0
2023,"2023-07-08",14,"Arena Pantanal",10149,"Cuiabá-MT","EC Bahia","Toni Oliveira","Renato Paiva",14,16,685,2810,28.5,25.1,1,1,1,0
2023,"2023-10-21",28,"Arena Pantanal",14956,"Cuiabá-MT","Goiás","Toni Oliveira","Armando Evangelista",11,16,975,808,28.2,29.1,1,1,0,1
2023,"2023-10-26",29,"Arena Pantanal",36620,"Cuiabá-MT","Corinthians","Toni Oliveira","Mano Menezes",12,14,1175,4460,28.3,30.6,0,1,0,0
2023,"2023-11-12",34,"Arena Pantanal",14728,"Cuiabá-MT","Fortaleza","Toni Oliveira","Juan Pablo Vojvoda",9,11,638,935,29.8,31.1,2,1,1,0
2023,"2023-05-23",7,"Estádio Joaquim Henrique Nogueira",15722,"Cruzeiro","Cuiabá-MT","Pepa","Luiz Fernando Iubel",5,14,1710,780,28.8,28.3,0,1,0,1
2023,"2023-06-22",11,"Estádio Governador Magalhães Pinto",28494,"Cruzeiro","Fortaleza","Pepa","Juan Pablo Vojvoda",12,10,1910,1220,28.5,30.5,0,1,0,0
2023,"2023-08-20",20,"Estádio Governador Magalhães Pinto",36202,"Cruzeiro","Corinthians","Pepa","Vanderlei Luxemburgo",12,13,2275,3065,28.5,24.8,1,1,1,0
2023,"2023-10-01",25,"Estádio Governador Magalhães Pinto",44279,"Cruzeiro","América-MG","Zé Ricardo","Fabián Bustos",12,19,2305,875,29,29.8,1,1,1,1
2023,"2023-12-01",36,"Estádio Governador Magalhães Pinto",36696,"Cruzeiro","Athletico-PR","Paulo Autuori","Wesley Carvalho",14,8,2155,3340,27.5,28.1,1,1,0,0
2023,"2023-12-07",38,"Estádio Governador Magalhães Pinto",44190,"Cruzeiro","Palmeiras","Paulo Autuori","Abel Ferreira",14,1,2135,7600,27.1,28,1,1,0,1
2023,"2023-05-27",8,"Estádio Jornalista Mário Filho",65270,"Flamengo","Cruzeiro","Jorge Sampaoli","Pepa",7,6,9010,1530,25.1,28.1,1,1,1,1
2023,"2023-07-22",16,"Estádio Jornalista Mário Filho",60402,"Flamengo","América-MG","Jorge Sampaoli","Vagner Mancini",3,20,8170,1405,28,28.6,1,1,0,0
2023,"2023-08-13",19,"Estádio Jornalista Mário Filho",62018,"Flamengo","São Paulo","Jorge Sampaoli","Dorival Júnior",4,9,7700,2300,25.9,26.8,1,1,0,1
2023,"2023-11-11",34,"Estádio Jornalista Mário Filho",64399,"Flamengo","Fluminense","Tite","Fernando Diniz",3,8,9430,4930,28.4,29.8,1,1,1,0
2023,"2023-12-03",37,"Estádio Jornalista Mário Filho",63148,"Flamengo","Cuiabá-MT","Tite","Toni Oliveira",3,12,9030,708,29.2,29,2,1,2,0
2023,"2023-08-27",21,"Ligga Arena",23630,"Athletico-PR","Fluminense","Wesley Carvalho","Fernando Diniz",7,5,4845,2715,26.5,27.6,2,2,1,0
2023,"2023-10-20",27,"Estádio Governador Magalhães Pinto",37073,"Cruzeiro","Flamengo","Zé Ricardo","Tite",15,3,2025,7550,28.1,28.7,0,2,0,2
2023,"2023-09-16",23,"Estádio Olímpico Nilton Santos",35850,"Vasco da Gama","Fluminense","Ramón Díaz","Fernando Diniz",17,6,2975,5240,27.2,28.8,4,2,1,0
2023,"2023-04-25",2,"Arena Fonte Nova",27427,"EC Bahia","Botafogo","Renato Paiva","Luís Castro",18,2,2115,2050,26.4,29.4,1,2,1,1
2023,"2023-06-10",10,"Arena Fonte Nova",34019,"EC Bahia","Cruzeiro","Renato Paiva","Pepa",15,9,2515,1910,27.8,28.4,2,2,1,2
2023,"2023-07-01",13,"Arena Fonte Nova",34090,"EC Bahia","Grêmio","Renato Paiva","Renato Portaluppi",15,2,2905,2720,26.7,28.1,1,2,1,1
2023,"2023-09-19",24,"Arena Fonte Nova",41431,"EC Bahia","Santos","Rogério Ceni","Marcelo Fernandes",17,18,2860,4060,28.7,27.1,1,2,0,0
2023,"2023-07-23",16,"Estádio São Januário",0,"Vasco da Gama","Athletico-PR","Ramón Díaz","Wesley Carvalho",19,5,2955,5300,25.4,25.7,0,2,0,0
2023,"2023-10-27",29,"Estádio São Januário",20098,"Vasco da Gama","Internacional","Ramón Díaz","Eduardo Coudet",18,11,2740,4945,28.2,29.5,1,2,0,1
2023,"2023-12-02",37,"Neo Química Arena ",40583,"Corinthians","Internacional","Mano Menezes","Eduardo Coudet",13,9,2150,3785,30.9,30.6,1,2,0,1
2023,"2023-05-20",7,"Estádio Major Antônio Couto Pereira",20047,"Coritiba FC","Atlético-MG","Antônio Carlos Zago","Eduardo Coudet",20,4,1890,2590,28.1,30.4,1,2,1,1
2023,"2023-10-22",28,"Estádio Major Antônio Couto Pereira",19387,"Coritiba FC","Palmeiras","Thiago Kosloski","Abel Ferreira",19,4,1555,6500,29.6,28.4,0,2,0,2
2023,"2023-11-02",31,"Estádio Major Antônio Couto Pereira",24308,"Coritiba FC","Grêmio","Thiago Kosloski","Renato Portaluppi",19,4,1285,2715,28.7,30.7,1,2,0,1
2023,"2023-12-07",38,"Estádio Major Antônio Couto Pereira",0,"Coritiba FC","Corinthians","Guto Ferreira","Mano Menezes",19,13,1165,3740,24.6,26.8,0,2,0,2
2023,"2023-10-08",26,"Estádio Jornalista Mário Filho",45193,"Fluminense","Botafogo","Fernando Diniz","Lúcio Flávio",7,1,4610,2580,30.9,30.5,0,2,0,2
2023,"2023-09-03",22,"Estádio Olímpico Nilton Santos",40769,"Botafogo","Flamengo","Bruno Lage","Jorge Sampaoli",1,4,2940,7700,28.9,25.9,1,2,1,1
2023,"2023-05-20",7,"Estádio Cícero Pompeu de Toledo",57399,"São Paulo","Vasco da Gama","Dorival Júnior","Maurício Barbieri",8,17,3410,3490,26.8,24.5,4,2,2,1
2023,"2023-06-11",10,"Estádio Cícero Pompeu de Toledo",56871,"São Paulo","Palmeiras","Dorival Júnior","Abel Ferreira",8,2,2550,7480,28.4,28,0,2,0,1
2023,"2023-08-06",18,"Estádio Cícero Pompeu de Toledo",53460,"São Paulo","Atlético-MG","Dorival Júnior","Luiz Felipe Scolari",9,10,3810,4065,26.7,29,0,2,0,1
2023,"2023-09-21",24,"Estádio Cícero Pompeu de Toledo",24777,"São Paulo","Fortaleza","Dorival Júnior","Juan Pablo Vojvoda",10,8,2830,1135,26.1,30.8,1,2,0,1
2023,"2023-07-09",14,"Arena do Grêmio",47029,"Grêmio","Botafogo","Renato Portaluppi","Cláudio Caçapa",3,1,2790,2510,29.1,28.4,0,2,0,0
2023,"2023-10-19",27,"Arena do Grêmio",24679,"Grêmio","Athletico-PR","Renato Portaluppi","Wesley Carvalho",4,6,2265,3130,30,27.4,1,2,1,1
2023,"2023-10-26",29,"Arena do Grêmio",22325,"Grêmio","Flamengo","Renato Portaluppi","Tite",6,4,2325,9850,29.1,27.4,3,2,0,1
2023,"2023-05-14",6,"Ligga Arena",31252,"Athletico-PR","Coritiba FC","Paulo Turra","Antônio Carlos Zago",5,19,5355,1720,26.9,28.6,3,2,0,1
2023,"2023-05-27",8,"Ligga Arena",25966,"Athletico-PR","Grêmio","Paulo Turra","Renato Portaluppi",11,5,4575,1100,26.6,27.2,1,2,1,1
2023,"2023-07-02",13,"Ligga Arena",33118,"Athletico-PR","Palmeiras","Wesley Carvalho","Abel Ferreira",9,4,4840,5075,25.4,23.8,2,2,0,1
2023,"2023-10-26",29,"Ligga Arena",20672,"Athletico-PR","América-MG","Wesley Carvalho","Fabián Bustos",5,20,3130,875,27.4,30.1,3,2,3,1
2023,"2023-11-02",31,"Estádio Nacional de Brasília Mané Garrincha",64708,"Flamengo","Santos","Tite","Marcelo Fernandes",5,16,9300,2540,27.2,27.7,1,2,1,1
2023,"2023-04-16",1,"Estádio Governador Magalhães Pinto",34980,"Atlético-MG","Vasco da Gama","Eduardo Coudet","Maurício Barbieri",16,8,4650,4970,28.5,25.4,1,2,1,2
2023,"2023-07-02",13,"Estádio Governador Magalhães Pinto",34507,"Atlético-MG","América-MG","Luiz Felipe Scolari","Vagner Mancini",10,19,4480,975,30.4,30.1,2,2,2,0
2023,"2023-04-29",3,"Estádio Urbano Caldeira",11844,"Santos","América-MG","Odair Hellmann","Vagner Mancini",11,20,4110,1515,26.5,29.8,3,2,2,1
2023,"2023-06-22",11,"Estádio Urbano Caldeira",12499,"Santos","Corinthians","Odair Hellmann","Vanderlei Luxemburgo",13,15,3590,4375,27.3,26.9,0,2,0,2
2023,"2023-07-23",16,"Estádio Urbano Caldeira",0,"Santos","Botafogo","Paulo Turra","Bruno Lage",15,1,3560,2490,27.5,28.5,2,2,1,0
2023,"2023-12-07",38,"Estádio Urbano Caldeira",14130,"Santos","Fortaleza","Marcelo Fernandes","Juan Pablo Vojvoda",17,10,4070,1295,28.7,30.5,1,2,0,1
2023,"2023-05-11",5,"Estádio Nabi Abi Chedid",2909,"RB Bragantino","América-MG","Pedro Caixinha","Vagner Mancini",15,20,3330,930,25.8,31,2,2,2,1
2023,"2023-07-29",17,"Estádio Beira-Rio",32020,"Internacional","Cuiabá-MT","Eduardo Coudet","Toni Oliveira",12,9,4695,920,30.1,29,1,2,1,1
2023,"2023-08-05",18,"Estádio Beira-Rio",22509,"Internacional","Corinthians","Eduardo Coudet","Vanderlei Luxemburgo",12,14,2680,3880,28.3,28.6,2,2,1,1
2023,"2023-10-01",25,"Estádio Beira-Rio",23937,"Internacional","Atlético-MG","Eduardo Coudet","Luiz Felipe Scolari",14,7,890,4240,27.7,29.9,0,2,0,0
2023,"2023-10-08",26,"Estádio Beira-Rio",39133,"Internacional","Grêmio","Eduardo Coudet","Renato Portaluppi",12,3,4945,3535,29.4,29.5,3,2,1,0
2023,"2023-10-26",29,"Estádio Nabi Abi Chedid",5494,"RB Bragantino","Atlético-MG","Pedro Caixinha","Luiz Felipe Scolari",2,7,3390,4470,25.9,28.3,1,2,0,1
2023,"2023-11-12",34,"Estádio Nabi Abi Chedid",9869,"RB Bragantino","Botafogo","Pedro Caixinha","Lúcio Flávio",5,2,3310,2580,25.1,30.6,2,2,1,2
2023,"2023-12-01",36,"Estádio Nabi Abi Chedid",4596,"RB Bragantino","Fortaleza","Pedro Caixinha","Juan Pablo Vojvoda",6,11,3110,1205,24.5,30.6,1,2,1,2
2023,"2023-07-30",17,"Estádio Raimundo Sampaio",22441,"Atlético-MG","Flamengo","Luiz Felipe Scolari","Jorge Sampaoli",13,2,4990,6330,29.4,27.3,1,2,1,0
2023,"2023-04-29",3,"Estádio Governador Plácido Castelo",39943,"Fortaleza","Fluminense","Juan Pablo Vojvoda","Fernando Diniz",2,5,1435,3740,29.4,26.9,4,2,2,1
2023,"2023-10-08",26,"Estádio Governador Plácido Castelo",23830,"Fortaleza","América-MG","Juan Pablo Vojvoda","Fabián Bustos",6,20,1165,925,30.6,29.8,3,2,1,2
2023,"2023-11-23",29,"Estádio Governador Plácido Castelo",25828,"Fortaleza","Botafogo","Juan Pablo Vojvoda","Tiago Nunes",9,1,1215,2580,30.4,30.6,2,2,2,1
2023,"2023-11-05",32,"Estádio Governador Plácido Castelo",49324,"Fortaleza","Flamengo","Juan Pablo Vojvoda","Tite",9,5,1300,8530,30.9,28.4,0,2,0,1
2023,"2023-11-26",35,"Estádio Governador Plácido Castelo",40382,"Fortaleza","Palmeiras","Juan Pablo Vojvoda","Abel Ferreira",12,1,1205,8200,30.6,28.4,2,2,1,0
2023,"2023-05-07",4,"Estádio Raimundo Sampaio",5228,"América-MG","Cuiabá-MT","Vagner Mancini","Ivo Vieira",20,13,895,755,32,28.6,1,2,1,0
2023,"2023-06-25",12,"Estádio Raimundo Sampaio",2249,"América-MG","Internacional","Vagner Mancini","Mano Menezes",19,6,830,1850,31,28.9,1,2,1,0
2023,"2023-09-20",24,"Estádio Raimundo Sampaio",2247,"América-MG","RB Bragantino","Fabián Bustos","Pedro Caixinha",19,4,730,2703,28.9,24,0,2,0,1
2023,"2023-10-19",27,"Estádio Raimundo Sampaio",6230,"América-MG","Botafogo","Fabián Bustos","Lúcio Flávio",20,1,815,2850,30.9,29.3,1,2,1,1
2023,"2023-12-03",37,"Estádio Raimundo Sampaio",2471,"América-MG","EC Bahia","Diogo Giacomini","Rogério Ceni",20,17,645,2685,26.7,28,3,2,2,1
2023,"2023-10-08",26,"Arena MRV",38350,"Atlético-MG","Coritiba FC","Luiz Felipe Scolari","Thiago Kosloski",9,19,4360,1245,28.8,30,1,2,0,0
